28/09/2016 20:21:09 ;Um Boeing 747-8, o DLH507 (D-ABYI) - Alemanha -  está voando pela região de São Paulo (Guarulhos) para Frankfurt. #Avião #RobôBum;BRAWide3C4B29;High;,em Modo S,, Hex:3C4B29, ;,em Modo S,, Hex:3C4B29, ;
28/09/2016 20:21:09 ;Um Boeing 747-8, o DLH507 (D-ABYI) - Alemanha -  está voando pela região de São Paulo (Guarulhos) para Frankfurt. #Avião #RobôBum;MCPWide3C4B29;High;,em Modo S,, Hex:3C4B29, ;,em Modo S,, Hex:3C4B29, ;
28/09/2016 20:21:10 ;Um Boeing 767-300, o ACA091 (C-GLCA) está saindo do aeroporto para Toronto. #Avião #RobôBum;BRAWideC061E9;High;Velocidade vertical superior a 500:2304 e altude entre 4000 e 18000:6625, Hex:C061E9, ;Velocidade vertical superior a 500:2304 e altude entre 4000 e 18000:6625, Hex:C061E9, ;
28/09/2016 20:21:10 ;Um Airbus A340-300, o SWR93 (HB-JMD) - Suíça -  está voando pela região de São Paulo (Guarulhos) para Zurich. #Avião #RobôBum;BRAWide4B18FF;Medium;Velocidade (speed) abaixo de 200:523kts e altude maior que 28000:31000, Hex:4B18FF, ;Velocidade (speed) abaixo de 200:523kts e altude maior que 28000:31000, Hex:4B18FF, ;
28/09/2016 20:21:10 ;Um Airbus A330-200, o TAP118 (CS-TOP) está voando pela região de Porto Alegre - RS para Lisboa. #Avião #RobôBum;BRAWide4951F0;Medium;Velocidade (speed) abaixo de 200:545kts e altude maior que 28000:37000, Hex:4951F0, ;Velocidade (speed) abaixo de 200:545kts e altude maior que 28000:37000, Hex:4951F0, ;
28/09/2016 20:21:10 ;Um Boeing 777-200, o AFR393 (F-GSPT) está voando pela região de Montevideo para Buenos Aires. #Avião #RobôBum;BRAWide3949F3;Medium;Velocidade (speed) abaixo de 200:507kts e altude maior que 28000:32975, Hex:3949F3, ;Velocidade (speed) abaixo de 200:507kts e altude maior que 28000:32975, Hex:3949F3, ;
28/09/2016 20:21:10 ;Um Airbus A330-200, o AVA249 (N974AV) está voando pela região de Bogota para São Paulo (Guarulhos). #Avião #RobôBum;BRAWideAD9295;Medium;Velocidade (speed) abaixo de 200:464kts e altude maior que 28000:41000, Hex:AD9295, ;Velocidade (speed) abaixo de 200:464kts e altude maior que 28000:41000, Hex:AD9295, ;
28/09/2016 20:21:10 ;Está passando pela capital um Boeing 777-200, o AFR393 (F-GSPT). #Avião #RobôBum;BSBWide3949F3;Medium;Velocidade (speed) abaixo de 200:507kts e altude maior que 28000:32975, Hex:3949F3, ;Velocidade (speed) abaixo de 200:507kts e altude maior que 28000:32975, Hex:3949F3, ;
28/09/2016 20:21:10 ;Há poucas nuvens no céu da capital. (SBBR 282300Z 00000KT 9999 FEW040 22/17 Q1018);PluginMetarDFFewClouds;Low;;;
28/09/2016 20:21:10 ;O ONE6065 (PR-AVJ) vai pousar logo mais, um Airbus A318 de Brasília - DF. #Avião #RobôBum;BRAUnknowAirE48990;High;Velocidade vertical abaixo de -500:-704 e altude menor que 28000:4975, Hex:E48990, . !IsKnownAirplane.;Velocidade vertical abaixo de -500:-704 e altude menor que 28000:4975, Hex:E48990, . !IsKnownAirplane.;
